objID	objStat	objName	chr	startpos	endpos	strand	treesize	usedseqlength	branchlength	genelength
360	83593	0	RASSF5	1	206507546	206589284	1	5	265	0.009655	81739
361	11186	0	RASSF1	3	50329786	50340936	-1	7	344	0.02517	11151
362	6847	0	SYCP1	1	114854803	114995370	1	7	976	0.001848	140568
363	7374	0	UNG	12	109097594	109110993	1	8	313	0.006957	13400
364	79885	0	HDAC11	3	13480171	13506424	1	7	346	0.003525	26254
365	10755	0	GIPC1	19	14477759	14496149	-1	5	333	0.010491	18391
366	10540	0	DCTN2	12	57530050	57547331	-1	8	401	0.012871	17282
367	5471	0	PPAT	4	56393362	56435636	-1	7	517	0.012156	42275
368	10225	0	CD96	3	111542079	111665996	1	7	585	0.004887	123918
369	25974	0	MMACHC	1	45500184	45511067	1	7	282	0.00446	10884
370	246243	0	RNASEH1	2	3544892	3558371	-1	8	286	0.01015	13480
371	135250	1.15602655505255	RAET1E	6	149883375	149896059	-1	6	263	0.014497	12685
372	80329	0.676768264318141	ULBP1	6	149963974	149973710	1	23	258	0.005268	9737
373	154064	0	RAET1L	6	150020130	150025532	-1	23	258	0.011879	5403
374	79465	0	ULBP3	6	150062723	150069194	-1	8	238	0.00546	6472
375	10581	0	IFITM2	11	308107	309410	1	42	133	0.101975	1304
376	10410	0	IFITM3	11	319673	320914	-1	42	133	0.007972	1242
377	11316	0	COPE	19	18899514	18919390	-1	6	308	0.021202	19877
378	27071	0.775677763340347	DAPP1	4	99816824	99870190	1	7	280	0.005806	53367
379	257313	0	UTS2B	3	191267155	191330536	-1	6	119	0.029951	63382
380	10253	0	SPRY2	13	80335976	80340968	-1	6	315	0.003252	4993
381	10252	0	SPRY1	4	123396791	123403760	1	7	319	0.003171	6970
382	81848	0	SPRY4	5	142310427	142325055	-1	7	322	0.021316	14629
383	3558	0	IL2	4	122451470	122456495	-1	8	153	0.006675	5026
384	9521	0	EEF1E1	6	8073360	8102595	-1	8	174	0.005695	29236
385	56006	0	SMG9	19	43728699	43754990	-1	7	520	0.007614	26292
386	885	0.00511009721138958	CCK	3	42257826	42266170	-1	6	115	0.026779	8345
387	22920	0	KIFAP3	1	169921329	170074741	-1	7	792	0.001286	153413
388	10476	0	ATP5H	17	75038860	75046979	-1	8	161	0.012621	8120
389	65008	0	MRPL1	4	77862651	77952790	1	7	325	0.006471	90140
390	23265	0	EXOC7	17	76080993	76103787	-1	7	735	0.003337	22795
391	675	0.694641406195722	BRCA2	13	32315480	32399672	1	7	3418	0.011108	84193
392	191	0	AHCY	20	34280265	34311802	-1	10	432	0.002806	31538
393	23382	0	AHCYL2	7	129225014	129430211	1	7	611	0.001871	205198
394	10768	0	AHCYL1	1	109984765	110023742	1	8	530	0.00186	38978
395	6605	0.0668740300752972	SMARCE1	17	40627720	40647851	-1	11	411	0.008601	20132
396	2059	0.819059918835018	EPS8	12	15620141	15789576	-1	7	822	0.001576	169436
397	971	0	CD72	9	35609979	35618865	-1	7	359	0.021682	8887
398	55529	0	TMEM55A	8	90994271	91040975	-1	6	257	0.008216	46705
399	6128	0.0376060298382997	RPL6	12	112405190	112418843	-1	20	288	0.003725	13654
400	8209	0	C21orf33	21	44133612	44202944	1	6	268	0.008932	69333
401	200916	0.853809746736206	RPL22L1	3	170864875	170870256	-1	6	119	0.016846	5382
402	29927	0	SEC61A1	3	128052369	128071683	1	7	476	0.002559	19315
403	56648	0	EIF5A2	3	170888415	170908637	-1	6	153	0.006709	20223
404	6821	0.0376060255629878	SUOX	12	55997259	56005525	1	9	545	0.005942	8267
405	4256	0	MGP	12	14881181	14885919	-1	5	103	0.025354	4739
406	10006	0.00211497731510546	ABI1	10	26746596	26861087	-1	5	476	0.008836	114492
407	7498	0	XDH	2	31334322	31414745	-1	6	1333	0.0372	80424
408	316	0	AOX1	2	200586008	200671495	1	7	1338	0.007147	85488
409	113278	0	SLC52A3	20	760080	776015	-1	8	469	0.006157	15936
410	51023	0.320169542944298	MRPS18C	4	83455932	83461776	1	8	144	0.022645	5845
411	10025	0	MED16	19	867961	893218	-1	7	854	0.014997	25258
412	137872	0	ADHFE1	8	66432483	66468809	1	7	467	0.002349	36327
413	6571	0.495967478065961	SLC18A2	10	117241073	117279430	1	8	514	0.008315	38358
414	6570	0	SLC18A1	8	20144855	20183206	-1	8	525	0.004928	38352
415	126433	0	FBXO27	19	39024021	39033015	-1	5	268	0.028112	8995
416	26270	0	FBXO6	1	11664093	11674354	1	6	293	0.011871	10262
417	26232	0	FBXO2	1	11647868	11654831	-1	5	292	0.013812	6964
418	8566	1.31277252227994	PDXK	21	43719097	43762307	1	5	312	0.024534	43211
419	140801	0.0081537822765051	RPL10L	14	46651013	46651825	-1	7	214	0.017957	813
420	9479	0	MAPK8IP1	11	45885496	45906465	1	8	711	0.005342	20970
421	23542	0	MAPK8IP2	22	50600702	50611551	1	5	809	0.064032	10850
422	23237	0.370405970645656	ARC	8	142611044	142614472	-1	5	396	0.047265	3429
423	28960	0	DCPS	11	126303752	126345749	1	7	337	0.00892	41998
424	215	0	ABCD1	X	153724868	153744762	1	7	745	0.010635	19895
425	225	0	ABCD2	12	39551220	39620041	-1	7	740	0.00768	68822
426	5825	0	ABCD3	1	94418377	94518663	1	7	659	0.002545	100287
427	5826	0	ABCD4	14	74285277	74303064	-1	8	606	0.009929	17788
428	23165	0.0494923242271271	NUP205	7	135557914	135648753	1	7	2012	0.003807	90840
429	10945	0	KDELR1	19	48382570	48391553	-1	7	212	0.008215	8984
430	11015	0	KDELR3	22	38468062	38483447	1	5	214	0.01362	15386
431	4708	0	NDUFB2	7	140696681	140706646	1	5	105	0.02084	9966
432	51738	0	GHRL	3	10285750	10292947	-1	8	117	0.008987	7198
433	22845	0	DOLK	9	128945530	128947733	-1	8	538	0.009649	2204
434	9738	0	CCP110	16	19523857	19553408	1	8	1012	0.001925	29552
435	54815	0	GATAD2A	19	19385833	19508932	1	5	633	0.012474	123100
436	57459	0	GATAD2B	1	153804725	153922975	-1	8	593	0.001713	118251
437	9986	0	RCE1	11	66843412	66846532	1	7	329	0.003164	3121
438	7515	0	XRCC1	19	43543312	43575578	-1	7	633	0.007844	32267
439	5715	0	PSMD9	12	121888731	121917865	1	7	223	0.009674	29135
440	23397	0	NCAPH	2	96335741	96377095	1	8	741	0.006113	41355
441	23098	0	SARM1	17	28371662	28401045	1	7	724	7.8e-05	29384
442	3052	0	HCCS	X	11111286	11123086	1	8	268	0.003948	11801
443	83540	0	NUF2	1	163321933	163355763	1	8	464	0.002101	33831
444	10005	0.640154825001411	ACOT8	20	45841721	45857409	-1	8	319	0.003221	15689
445	1459	0	CSNK2A2	16	58157907	58197878	-1	6	315	0.006987	39972
446	84135	0	UTP15	5	73565741	73583377	1	9	518	0.008532	17637
447	55907	0.00393641633265571	CMAS	12	22046176	22065674	1	7	434	0.003005	19499
448	23160	0	WDR43	2	28894667	28948214	1	7	678	0.001686	53548
449	245973	0	ATP6V1C2	2	10721649	10785110	1	7	427	0.008917	63462
450	528	0.0257848949128718	ATP6V1C1	8	103021020	103073057	1	8	382	0.002579	52038
451	4696	0	NDUFA3	19	54102852	54106974	1	8	84	0.015697	4123
452	6341	0	SCO1	17	10680332	10697568	-1	7	301	0.003391	17237
453	23421	0	ITGB3BP	1	63440770	63523499	-1	6	177	0.00953	82730
454	6837	0.00393641633265571	MED22	9	133340901	133348156	-1	7	200	0.009703	7256
455	92140	1.03922558415714	MTDH	8	97644147	97730260	1	7	582	0.002381	86114
456	22934	0.0295280517211547	RPIA	2	88691658	88750935	1	7	311	0.003233	59278
457	51719	0	CAB39	2	230712842	230821075	1	6	341	0.005904	108234
458	81617	0	CAB39L	13	49308650	49444126	-1	5	334	0.006106	135477
459	201164	0	PLD6	17	17200995	17206332	-1	7	227	0.036482	5338
460	83732	0	RIOK1	6	7389829	7418037	1	7	567	0.004046	28209
461	171568	0	POLR3H	22	41525799	41544606	-1	10	204	0.021689	18808
462	2072	0.481744302756022	ERCC4	16	13920157	13952348	1	8	916	0.008379	32192
463	151531	0	UPP2	2	157995179	158136154	1	7	317	0.010261	140976
464	7378	0	UPP1	7	48088603	48108733	1	8	310	0.006753	20131
465	22797	0.895473510422947	TFEC	7	115935148	116030813	-1	7	347	0.002917	95666
466	79807	0	GSTCD	4	105708778	105847725	1	8	633	0.0017	138948
467	9328	0	GTF3C5	9	133030675	133058503	1	8	526	0.016374	27829
468	56652	0	C10orf2	10	100987536	100994402	1	6	679	0.01948	6867
469	551	0	AVP	20	3082556	3084724	-1	6	164	0.006246	2169
470	5020	0	OXT	20	3071620	3072517	1	5	125	0.035587	898
471	445	0	ASS1	9	130444707	130501274	1	9	412	0.017351	56568
472	1030	0	CDKN2B	9	22002903	22009313	-1	6	138	0.029832	6411
473	1031	0.00904123074764061	CDKN2C	1	50968695	50974637	1	7	168	0.014155	5943
474	1032	0.0134370570333391	CDKN2D	19	10566462	10568979	-1	8	166	0.007231	2518
475	471	0	ATIC	2	215311956	215349773	1	8	592	0.005245	37818
476	7079	0	TIMP4	3	12153068	12159351	-1	7	224	0.014798	6284
477	7078	0	TIMP3	22	32800816	32863041	1	5	211	0.009532	62226
478	1345	0.869814060456144	COX6C	8	99877995	99894014	-1	7	75	0.013354	16020
479	84883	0	AIFM2	10	70112267	70132934	-1	8	373	0.004355	20668
480	51166	0	AADAT	4	170060222	170090531	-1	10	425	0.004928	30310
481	8846	0.855062570240366	ALKBH1	14	77672406	77708022	-1	8	389	0.003006	35617
482	55757	0	UGGT2	13	95801580	96053482	-1	6	1516	0.011868	251903
483	56886	0	UGGT1	2	128091180	128195677	1	8	1556	0.002218	104498
484	3081	0	HGD	3	120628168	120682571	-1	7	445	0.015794	54404
485	29945	0	ANAPC4	4	25377213	25418498	1	7	808	0.008965	41286
486	23530	0	NNT	5	43602689	43705566	1	8	1086	0.002715	102878
487	10935	0.00763614892352858	PRDX3	10	119167703	119178865	-1	7	256	0.003972	11163
488	7001	0.0945741608406234	PRDX2	19	12796820	12801910	-1	7	198	0.016618	5091
489	5052	0	PRDX1	1	45511035	45522890	-1	8	199	0.016421	11856
490	10549	0.144168684832968	PRDX4	X	23664260	23686399	1	6	271	0.013166	22140
491	60496	0	AASDHPPT	11	106077565	106098692	1	5	309	0.010289	21128
492	7264	0	TSTA3	8	143612618	143618155	-1	7	321	0.037597	5538
493	51363	0	CHST15	10	124006155	124093684	-1	8	561	0.004317	87530
494	8908	0	GYG2	X	2828744	2882820	1	6	469	0.006429	54077
495	2992	0	GYG1	3	148991408	149027669	1	7	350	0.003043	36262
496	79796	0	ALG9	11	111782195	111871581	-1	7	611	0.00375	89387
497	6288	0	SAA1	11	18266261	18269977	1	12	122	0.030861	3717
498	6291	0	SAA4	11	18231355	18236837	-1	5	130	0.068767	5483
499	9474	0	ATG5	6	106184476	106325820	-1	7	275	0.003888	141345
500	84693	0	MCEE	2	71109676	71130264	-1	10	176	0.023054	20589
501	348995	0	NUP43	6	149724315	149746572	-1	7	380	0.005547	22258
502	1179	0.541252179016258	CLCA1	1	86468843	86500294	1	8	914	0.007457	31452
503	22802	0.734377744171602	CLCA4	1	86547015	86580754	1	8	919	0.016749	33740
504	9635	0	CLCA2	1	86424086	86456558	1	8	943	0.005886	32473
505	80854	0	SETD7	4	139506038	139556423	-1	8	366	0.019267	50386
506	5008	0	OSM	22	30262828	30266840	-1	8	252	0.009647	4013
507	7328	0	UBE2H	7	129830732	129952960	-1	5	180	0.012558	122229
508	4043	0	LRPAP1	4	3503597	3532497	-1	8	358	0.007141	28901
509	256126	0	SYCE2	19	12898738	12919302	-1	6	218	0.006049	20565
510	10855	0	HPSE	4	83292461	83335153	-1	6	543	0.003826	42693
511	65057	0	ACD	16	67657512	67660815	-1	7	544	0.002425	3304
512	23583	0	SMUG1	12	54180358	54188994	-1	8	270	0.007701	8637
513	23659	0.0447213582507106	PLA2G15	16	68245344	68261062	1	8	412	0.005209	15719
514	51733	0	UPB1	22	24467238	24526585	1	7	384	0.006471	59348
515	50852	0	TRAT1	3	108822784	108854867	1	7	186	0.010788	32084
516	5433	0	POLR2D	2	127846266	127858155	-1	7	142	0.005891	11890
517	54947	0	LPCAT2	16	55509001	55586670	1	6	544	0.011076	77670
518	79888	0	LPCAT1	5	1461427	1523961	-1	7	534	0.00809	62535
519	254531	0	LPCAT4	15	34358888	34367196	-1	7	524	0.004412	8309
520	114907	0	FBXO32	8	123497887	123541253	-1	6	355	0.000643	43367
521	26260	0	FBXO25	8	406808	469876	1	6	367	0.007942	63069
522	55142	0.864296651284724	HAUS2	15	42548813	42569994	1	7	235	0.004507	21182
523	5744	0	PTHLH	12	27958084	27971983	-1	7	175	0.0115	13900
524	535	0	ATP6V0A1	17	42458844	42522579	1	8	831	0.001878	63736
525	50617	0	ATP6V0A4	7	138706294	138799560	-1	7	838	0.0031	93267
526	10312	0	TCIRG1	11	68038995	68053839	1	7	830	0.038618	14845
527	23545	0	ATP6V0A2	12	123712318	123761755	1	7	856	0.003168	49438
528	6728	0	SRP19	5	112861188	112893079	1	9	144	0.007256	31892
529	5111	0	PCNA	20	5114953	5126622	-1	9	261	0.003979	11670
530	134430	0.0447213582507106	WDR36	5	111092172	111130502	1	7	949	0.001148	38331
531	9700	0	ESPL1	12	53268293	53293643	1	7	2120	0.003189	25351
532	10249	0	GLYAT	11	58708757	58731974	-1	8	296	0.012401	23218
533	92292	0	GLYATL1	11	58927629	58957070	1	8	324	0.020748	29442
534	219970	0	GLYATL2	11	58834065	58844524	-1	8	294	0.010935	10460
535	6421	0.100496293149894	SFPQ	1	35176380	35193157	-1	8	674	0.005418	16778
536	92421	0	CHMP4C	8	81732453	81759515	1	8	233	0.004491	27063
537	29082	0	CHMP4A	14	24209581	24213830	-1	5	222	0.015242	4250
538	4291	0	MLF1	3	158571164	158606460	1	7	267	0.011467	35297
539	6468	0	FBXW4	10	101610664	101695588	-1	6	411	0.010692	84925
540	10568	1.51105047142616	SLC34A2	4	25655813	25678748	1	7	690	0.018114	22936
541	6569	0	SLC34A1	5	177384431	177398848	1	6	639	0.00786	14418
542	4707	0	NDUFB1	14	92116123	92121809	-1	6	106	0.045421	5687
543	57804	0	POLD4	11	67350765	67353596	-1	5	107	0.009559	2832
544	1786	0	DNMT1	19	10133345	10195079	-1	7	1625	0.015941	61735
545	521	0	ATP5I	4	672436	674338	-1	7	69	0.014202	1903
546	51068	0	NMD3	3	161221262	161252294	1	8	503	0.002082	31033
547	2797	0.890882975776989	GNRH2	20	3042814	3045870	1	7	119	0.008407	3057
548	6375	0.0061170913578533	XCL1	1	168576473	168582077	1	13	114	0.026631	5605
549	2695	0.328548976788481	GIP	17	48958556	48968593	-1	8	153	0.026949	10038
550	6746	0	SSR2	1	156009048	156020967	-1	5	183	0.005692	11920
551	56034	0	PDGFC	4	156761611	156971394	-1	6	345	0.00721	209784
552	80310	0	PDGFD	11	103907186	104164299	-1	7	370	0.003067	257114
553	90865	0	IL33	9	6215149	6257983	1	7	270	0.00553	42835
554	7508	0	XPC	3	14145147	14178672	-1	8	940	0.000645	33526
555	3516	0	RBPJ	4	26163494	26435131	1	8	500	0.011184	271638
556	11317	0	RBPJL	20	45306843	45317824	1	5	517	0.006809	10982
557	6812	0	STXBP1	9	127612207	127692716	1	8	591	0.010234	80510
558	6813	0	STXBP2	19	7637101	7647874	1	8	593	0.02347	10774
559	6814	0.850079675342606	STXBP3	1	108746663	108809526	1	7	592	0.001762	62864
560	55070	0	DET1	15	88493218	88546703	-1	7	554	0.015764	53486
561	7941	0	PLA2G7	6	46704316	46735693	-1	6	441	0.004919	31378
562	5051	0	PAFAH2	1	25959767	25998172	-1	5	392	0.005261	38406
563	84076	0	TKTL2	4	163471095	163473895	-1	7	626	0.010965	2801
564	8277	0	TKTL1	X	154295674	154330363	1	7	596	0.012941	34690
565	7086	0	TKT	3	53224707	53256114	-1	7	623	0.019069	31408
566	84612	0	PARD6B	20	50731544	50753741	1	5	372	0.006789	22198
567	84552	0	PARD6G	18	80157232	80247514	-1	5	376	0.018083	90283
568	50855	0	PARD6A	16	67660948	67662778	1	8	346	0.002576	1831
569	1315	0	COPB1	11	14457503	14499895	-1	8	953	0.007343	42393
570	50486	0	G0S2	1	209675325	209676390	1	5	103	0.115008	1066
571	80339	0	PNPLA3	22	43923739	43947568	1	7	481	0.041237	23830
572	57104	0.120380134372043	PNPLA2	11	818901	825573	1	6	496	0.012324	6673
573	8228	0.358119751385919	PNPLA4	X	7898763	7927739	-1	9	253	0.016901	28977
574	8882	0.0376060298382997	ZPR1	11	116778560	116788023	-1	8	459	0.006454	9464
575	26009	0.112818092840141	ZZZ3	1	77562475	77683431	-1	9	903	0.001676	120957
576	7276	0	TTR	18	31591767	31599024	1	8	147	0.007131	7258
577	1497	0	CTNS	17	3636468	3663103	1	7	400	0.005512	26636
578	7469	0	NELFA	4	1982714	2009235	-1	8	539	0.003754	26522
579	2646	0	GCKR	2	27496612	27523689	1	6	625	0.016386	27078
580	54386	0	TERF2IP	16	75647737	75657442	1	6	399	0.017285	9706
581	2641	0	GCG	2	162142869	162152404	-1	8	180	0.005976	9536
582	23417	0	MLYCD	16	83899125	83916182	1	5	493	0.014222	17058
583	617	0.0714074196007905	BCS1L	2	218659656	218663443	1	8	419	0.018657	3788
584	6478	0	SIAH2	3	150741123	150763476	-1	7	324	0.00644	22354
585	26286	0	ARFGAP3	22	42796524	42857402	-1	6	516	0.002953	60879
586	84364	0	ARFGAP2	11	47164298	47177503	-1	8	521	0.011848	13206
587	81888	0	HYI	1	43450505	43454264	-1	7	277	0.006319	3760
588	119391	0	GSTO2	10	104268416	104304948	1	8	243	0.00585	36533
589	51434	0	ANAPC7	12	110372900	110403737	-1	5	565	0.003979	30838
590	29106	0	SCG3	15	51681353	51721026	1	7	468	0.00644	39674
591	51052	0	PRLH	2	237566574	237567175	1	7	87	0.041319	602
592	5279	0.921911056574904	PIGC	1	172441453	172444090	-1	9	297	0.003426	2638
593	80198	0	MUS81	11	65860401	65866443	1	7	551	0.01687	6043
594	83642	0	SELO	22	50200979	50217616	1	6	666	0.053097	16638
595	50619	1.24740579126515	DEF6	6	35297818	35321771	1	7	631	0.003291	23954
596	3382	0	ICA1	7	8113184	8262612	-1	6	483	0.002529	149429
597	6157	0	RPL27A	11	8682448	8689872	1	11	148	0.014303	7425
598	10445	0	MCRS1	12	49558294	49568145	-1	8	475	0.00174	9852
599	55120	0	FANCL	2	58159243	58241381	-1	7	380	0.011375	82139
600	221830	0	TWISTNB	7	19695462	19709037	-1	7	338	0.004304	13576
601	9913	0	SUPT7L	2	27650809	27663973	-1	6	413	0.010214	13165
602	55355	0	HJURP	2	233836701	233854566	-1	9	744	0.010258	17866
603	10841	0	FTCD	21	46136151	46155592	-1	5	461	0.053167	19442
604	147841	0	SPC24	19	11146768	11155887	-1	7	197	0.01075	9120
605	10842	0.914371563127019	PPP1R17	7	31687017	31708455	1	9	155	0.006518	21439
606	80273	0	GRPEL1	4	7060053	7068073	-1	8	217	0.010362	8021
607	134266	0	GRPEL2	5	149345414	149354583	1	8	225	0.013371	9170
608	55166	0	CENPQ	6	49463341	49493107	1	7	268	0.003468	29767
609	162417	0	NAGS	17	44004664	44009068	1	8	534	0.003947	4405
610	2188	0.00919888323492517	FANCF	11	22622533	22625841	-1	5	374	0.008097	3309
611	8861	0	LDB1	10	102106558	102120453	-1	7	411	0.002509	13896
612	122830	0	NAA30	14	57390553	57412748	1	7	362	0.002753	22196
613	6442	0	SGCA	17	50165879	50175932	1	8	387	0.011696	10054
614	1632	0	ECI1	16	2239872	2251601	-1	5	300	0.001315	11730
615	929	0.952903053175645	CD14	5	140631728	140633701	-1	8	375	0.003781	1974
616	6619	0	SNAPC3	9	15422696	15462596	1	8	412	0.002532	39901
617	146225	0.705506121425928	CMTM2	16	66579448	66588275	1	6	222	0.044568	8828
618	56893	0	UBQLN4	1	156033154	156053783	-1	5	599	0.008242	20630
619	50613	0	UBQLN3	11	5507300	5509923	-1	7	655	0.02102	2624
620	29979	0	UBQLN1	9	83659963	83708253	-1	7	589	0.003706	48291
621	29978	0	UBQLN2	X	56563593	56567010	1	7	624	0.001197	3418
622	3329	0	HSPD1	2	197486584	197500274	-1	6	573	0.008839	13691
623	54536	0	EXOC6	10	92826831	93059494	1	7	779	0.009972	232664
624	23511	0	NUP188	9	128947693	129007096	1	6	1691	0.004018	59404
625	64080	0	RBKS	2	27781364	27890396	-1	6	322	0.006374	109033
626	5883	0	RAD9A	11	67391952	67398412	1	5	390	0.002529	6461
627	144715	0	RAD9B	12	110501724	110532086	1	6	425	0.006278	30363
628	57127	0	RHBG	1	156369189	156385221	1	5	422	0.011309	16033
629	51458	0	RHCG	15	89471407	89496613	-1	6	479	0.017168	25207
630	6005	0.869575389739716	RHAG	6	49605175	49636874	-1	7	410	0.002761	31700
631	475	0	ATOX1	5	151742822	151758649	-1	10	68	0.031539	15828
632	4715	0.533917983254175	NDUFB9	8	124539102	124549986	1	7	179	0.016984	10885
633	2395	0	FXN	9	69035563	69100178	1	5	208	0.059544	64616
634	8775	0	NAPA	19	47487634	47515258	-1	5	295	0.017485	27625
635	1948	0.00316262875045348	EFNB2	13	106489731	106535040	-1	5	296	0.006973	45310
636	1947	0	EFNB1	X	68828997	68842164	1	5	346	0.009084	13168
637	55215	0	FANCI	15	89243963	89317131	1	7	1328	0.001074	73169
638	79971	1.38709900819955	WLS	1	68098459	68232601	-1	5	507	0.032519	134143
639	4669	0	NAGLU	17	42535933	42544449	1	5	743	0.010328	8517
640	8804	0	CREG1	1	167541013	167553819	-1	6	220	0.003246	12807
641	3035	0	HARS	5	140673904	140691727	-1	8	509	0.00671	17824
642	23438	0.47552017566635	HARS2	5	140691426	140699318	1	9	506	0.00689	7893
643	129401	0	NUP35	2	183117490	183161684	1	8	326	0.003341	44195
644	3623	0	INHA	2	219572232	219575713	1	8	366	0.026622	3482
645	245909	0	DEFB106A	8	7825172	7829053	1	7	65	0.032267	3882
646	57190	0	SEPN1	1	25800176	25818222	1	5	512	0.017565	18047
647	10458	0.69810246616021	BAIAP2	17	81035144	81117432	1	7	547	0.008618	82289
648	79178	0.44589971695755	THTPA	14	23511760	23559581	1	8	230	0.018473	47822
649	26035	0	GLCE	15	69160582	69272207	1	6	617	0.004816	111626
650	55627	0	SMPD4	2	130151392	130182750	-1	7	825	0.005255	31359
651	3157	1.02103869847742	HMGCS1	5	43287470	43313512	-1	8	520	0.004373	26043
652	3158	0	HMGCS2	1	119747996	119768932	-1	7	508	0.002947	20937
653	3346	0.00230198126598594	HTN1	4	70050442	70058842	1	6	51	0.044994	8401
654	3347	0	HTN3	4	70028413	70036538	1	6	51	0.019624	8126
655	26234	0	FBXL5	4	15604384	15659867	-1	7	691	0.008636	55484
656	4695	0	NDUFA2	5	140645363	140647785	-1	10	99	0.020788	2423
657	23378	0.352741669270748	RRP8	11	6599914	6603650	-1	8	456	0.007253	3737
658	6738	0	TROVE2	1	193059422	193091777	1	7	538	0.009118	32356
659	516	0	ATP5G1	17	48892786	48895871	1	13	136	0.017234	3086
660	517	0	ATP5G2	12	53665160	53676728	-1	11	198	0.030873	11569
661	84626	0	KRBA1	7	149715057	149734575	1	8	1030	0.010643	19519
662	6129	0.0447213607928256	RPL7	8	73290639	73294462	-1	15	248	0.010791	3824
663	10577	0.0814447639344429	NPC2	14	74479940	74493381	-1	9	151	0.013741	13442
664	140738	0	TMEM37	2	119430044	119438520	1	7	186	0.03822	8477
665	91875	0	TTC5	14	20289131	20305994	-1	8	440	0.003136	16864
666	397	0.0945741608406234	ARHGDIB	12	14942016	14961628	-1	6	201	0.030322	19613
667	398	0	ARHGDIG	16	280606	283003	1	6	202	0.025841	2398
668	396	0	ARHGDIA	17	81867721	81871406	-1	5	204	0.02663	3686
669	64105	0.425580480730184	CENPK	5	65517766	65563188	-1	7	269	0.016147	45423
670	10542	0	LAMTOR5	1	110401253	110407924	-1	5	171	0.030206	6672
671	1351	0	COX8A	11	63974607	63976543	1	8	69	0.007169	1937
672	56154	0.601567917449857	TEX15	8	30831423	30912996	-1	7	2790	0.00596	81574
673	93974	0	ATPIF1	1	28236091	28238105	1	10	106	0.009215	2015
674	58510	0	PRODH2	19	35799990	35813299	-1	5	460	0.017721	13310
675	5625	0.123944711428705	PRODH	22	18912774	18936553	-1	6	588	0.007403	23780
676	11164	0	NUDT5	10	12167574	12196144	-1	5	219	0.008971	28571
677	3281	0	HSBP1	16	83807903	83813002	1	6	76	0.058611	5100
678	7066	0	THPO	3	184371985	184379625	-1	5	353	0.00862	7641
679	84128	0.0376060255629878	WDR75	2	189441433	189475538	1	8	830	0.00746	34106
680	1649	0	DDIT3	12	57516588	57520517	-1	8	169	0.005771	3930
681	55081	0	IFT57	3	108160812	108222570	-1	8	429	0.002357	61759
682	5522	0	PPP2R2C	4	6320578	6563600	-1	7	447	0.006157	243023
683	55844	0	PPP2R2D	10	131900644	131969946	1	8	422	0.007066	69303
684	4664	0	NAB1	2	190648895	190692766	1	9	487	0.006234	43872
685	268	0	AMH	19	2249114	2252073	1	5	560	0.077061	2960
686	4123	0.58485265454644	MAN2C1	15	75355792	75369114	-1	6	1037	0.001937	13323
