objID	objStat	objName	SNPcount	chr	startpos	endpos	strand
100996467	0.13443	LOC100996467	6	11	65269493	65271691	-1
100996470	0.20042	LOC100996470	22	13	25591980	25592761	-1
100996482	0.08914	LOC100996482	1	9	71599555	71601520	1
100996485	0.27464	LOC100996485	95	5	134368970	134680370	1
100996487	0.18418	LOC100996487	40	9	74175905	74176701	-1
100996488	0.10523	FKSG48	5	1	33439154	33440162	1
100996492	0.11719	LOC100996492	42	15	80495931	80555001	-1
100996499	0.0915	LOC100996499	3	16	71753091	71758184	1
100996504	0.10739	LOC100996504	5	19	7413842	7446141	1
100996515	0.10915	LOC100996515	18	11	69454724	69473198	-1
100996525	0.17846	LOC100996525	14	X	136633000	136648203	1
100996527	0.16114	LOC100996527	25	7	90099036	90142716	1
100996541	0.14368	LOC100996541	2	16	90167798	90185220	1
100996546	0.08918	LOC100996546	1	3	9435460	9438752	-1
100996567	0.20566	ANTXRLP1	43	10	47624585	47644873	-1
100996571	0.32018	LOC100996571	80	21	27778262	27941571	1
100996574	0.09744	LOC100996574	2	9	135933468	135936719	-1
100996575	0.13665	LOC100996575	1	1	144593730	144620082	1
100996577	0.26907	LOC100996577	9	7	95171457	95173854	1
100996584	0.09334	LOC100996584	1	2	239075749	239077057	1
100996602	0.13944	LOC100996602	53	20	56532182	56534716	-1
100996605	0.082	LOC100996605	5	10	43946231	43950112	1
100996606	0.4901	LOC100996606	5	2	99346789	99356270	1
100996614	0.25151	LOC100996614	5	1	11782036	11785384	1
100996619	0.13802	LOC100996619	6	21	44337568	44385316	-1
100996633	0.88478	LOC100996633	24	8	578600	587879	-1
100996634	0.16158	LOC100996634	33	6	109557864	109591574	1
100996641	0.16591	LOC100996641	24	6	109659678	109676266	1
100996646	0.26523	LOC100996646	10	11	130258467	130271901	1
100996685	0.08717	LOC100996685	2	2	133874577	133876625	1
100996689	0.12165	LOC100996689	1	9	66454718	66465795	-1
100996700	0.07947	LOC100996700	1	7	153932310	153934311	1
100996701	0.15297	LOC100996701	12	12	132148319	132148963	-1
100996702	0.11551	LOC100996702	7	1	113362796	113393265	-1
100996863	0.08951	LOC100996863	2	4	85887550	85887849	1
100996885	0.112	LOC100996885	2	9	70923808	70939384	1
100996928	0.1108	C7orf55-LUC7L2	17	7	139025878	139108203	1
101	0.0875899999999999	ADAM8	5	10	135075920	135090407	-1
1010	0.30925	CDH12	196	5	21750973	22853731	-1
10100	0.13219	TSPAN2	40	1	115590632	115632121	-1
10101	0.15635	NUBP2	2	16	1832933	1839192	1
10103	0.08351	TSPAN1	3	1	46640749	46651634	1
10105	0.17125	PPIF	6	10	81107220	81115090	1
101059914	0.11266	LOC101059914	9	4	165850646	165851778	-1
101059915	0.12254	LOC101059915	6	X	70887654	70891097	1
101059921	0.12842	LOC101059921	16	7	90219937	90226630	-1
101059922	0.13224	LOC101059922	3	19	58816743	58827023	1
101059934	0.46265	LOC101059934	23	11	32460682	32577721	-1
101059952	0.24807	LOC101059952	24	14	37116288	37118877	1
101059957	0.11024	LOC101059957	12	14	38264519	38311920	1
101059966	0.12315	LOC101059966	23	8	17658490	17659608	-1
101059970	0.18792	LOC101059970	5	1	202995649	203019246	1
101059976	0.12374	LOC101059976	3	1	205781868	205784368	1
101059981	0.08665	LOC101059981	7	22	39568622	39570674	-1
101059984	0.17448	LOC101059984	50	15	33441985	33486922	-1
10106	0.41801	CTDSP2	10	12	58213710	58240747	-1
101060011	0.13828	LOC101060011	2	7	150887960	150889474	-1
101060024	0.10914	LOC101060024	22	5	133417600	133417731	-1
101060028	0.19241	LOC101060028	56	1	239549818	239709051	1
101060029	0.08289	LOC101060029	2	7	150892673	150902582	-1
101060041	0.17161	LOC101060041	11	21	15306353	15309874	1
101060085	0.18352	LOC101060085	3	1	16847223	16852283	-1
101060091	0.15204	LOC101060091	12	2	114588765	114648569	-1
101060101	0.09477	LOC101060101	1	10	18041262	18085490	1
101060117	0.11378	LOC101060117	17	14	38170556	38264576	1
101060128	0.09317	LOC101060128	1	7	63204450	63205826	1
101060133	0.08592	LOC101060133	2	7	5288527	5300025	1
101060138	0.09472	LOC101060138	8	7	6690220	6694587	1
101060155	0.09814	LOC101060155	3	10	98591562	98593199	-1
101060160	0.08423	DDTP1	1	3	38556936	38557321	-1
101060161	0.15771	LOC101060161	5	7	63226255	63227328	1
101060163	0.48847	LOC101060163	110	10	19392544	19577838	1
101060166	0.08005	LOC101060166	1	19	4041105	4043154	-1
101060171	0.21208	ARMC4P1	19	10	27551925	27602834	1
101060175	0.19931	LOC101060175	20	9	133028161	133072949	1
101060181	0.08785	LOC101060181	4	19	12357929	12361090	-1
101060198	0.11244	LOC101060198	4	2	111025028	111045083	1
101060200	0.13297	LOC101060200	4	12	133696870	133707059	-1
10107	0.56774	TRIM10	3	6	30119722	30128711	-1
10109	0.08969	ARPC2	12	2	219081874	219119071	1
10110	0.09288	SGK2	8	20	42187635	42214273	1
10111	0.13819	RAD50	11	5	131892616	131980313	1
10112	0.10296	KIF20A	2	5	137514417	137523404	1
10113	0.08075	PREB	1	2	27353624	27357542	-1
10114	0.11608	HIPK3	20	11	33279168	33375939	1
10116	0.09218	FEM1B	2	15	68570141	68583640	1
1012	0.40217	CDH13	787	16	82660399	83830215	1
10120	0.08314	ACTR1B	5	2	98272402	98280561	-1
10121	0.17401	ACTR1A	7	10	104238986	104262512	-1
10123	0.45003	ARL4C	37	2	235401685	235405693	-1
10124	0.14632	ARL4A	19	7	12726452	12730559	1
10125	0.33794	RASGRP1	24	15	38780302	38857007	-1
10126	0.09556	DNAL4	9	22	39174513	39190161	-1
10127	0.1523	ZNF263	4	16	3333487	3341460	1
10128	0.16169	LRPPRC	49	2	44113363	44223144	-1
10129	0.12665	FRY	102	13	32605437	32870776	1
1013	0.08616	CDH15	2	16	89238163	89261900	1
10130	0.14816	PDIA6	48	2	10923517	10952960	-1
10131	0.12155	TRAP1	9	16	3708038	3767598	-1
10133	0.15661	OPTN	43	10	13142082	13180276	1
10135	0.12706	NAMPT	36	7	105888731	105925638	-1
10136	0.08756	CELA3A	5	1	22328149	22339035	1
10138	0.09899	YAF2	16	12	42550906	42632154	-1
10139	0.11867	ARFRP1	1	20	62329995	62339365	-1
1014	0.1053	CDH16	1	16	66942025	66952887	-1
10140	0.11636	TOB1	13	17	48939584	48945339	-1
10141	0.18644	C4orf6	15	4	5526883	5529528	1
10142	0.18149	AKAP9	26	7	91570189	91739987	1
10143	0.13859	CLEC3A	28	16	78056443	78066003	1
10144	0.55823	FAM13A	83	4	89647105	89978346	-1
10146	0.77868	G3BP1	5	5	151151476	151184915	1
10147	0.13897	SUGP2	10	19	19101697	19144380	-1
10149	0.3024	GPR64	28	X	19007425	19140755	-1
1015	0.34835	CDH17	65	8	95139394	95229531	-1
10150	0.1792	MBNL2	64	13	97874550	98046374	1
10152	0.19814	ABI2	9	2	204193003	204296892	1
10153	0.08818	CEBPZ	2	2	37428772	37458740	-1
10154	0.35253	PLXNC1	101	12	94542499	94701451	1
10155	0.35348	TRIM28	3	19	59055836	59062082	1
10157	0.155	AASS	15	7	121713598	121784344	-1
10158	0.11088	PDZK1IP1	5	1	47649261	47655771	-1
10159	0.10958	ATP6AP2	19	X	40440216	40465889	1
1016	0.13624	CDH18	108	5	19473140	19988353	-1
10160	0.39007	FARP1	116	13	98795434	99102023	1
10161	0.08583	LPAR6	2	13	48985181	49018840	-1
10162	0.08731	LPCAT3	2	12	7085347	7125842	-1
10163	0.14251	WASF2	6	1	27730734	27816678	-1
10164	0.17949	CHST4	7	16	71560023	71572493	1
10165	0.15955	SLC25A13	37	7	95749532	95951459	-1
10166	0.19317	SLC25A15	15	13	41363547	41386596	1
1017	0.08062	CDK2	1	12	56360556	56366568	1
10170	0.10538	DHRS9	8	2	169921299	169952677	1
10171	0.20621	RCL1	62	9	4792834	4861064	1
10172	0.09551	ZNF256	3	19	58452201	58459077	-1
10174	0.08738	SORBS3	4	8	22409251	22433008	1
10175	0.08546	CNIH	1	14	54893647	54908148	-1
10178	0.50659	TENM1	105	X	123509753	124097666	-1
10179	0.0953000000000001	RBM7	4	11	114271384	114279635	1
10180	0.08504	RBM6	10	3	49977477	50114685	1
10181	0.09692	RBM5	3	3	50126341	50156397	1
10184	0.37164	LHFPL2	68	5	77781038	77944648	-1
10186	0.26398	LHFP	131	13	39917029	40177356	-1
10188	0.33639	TNK2	13	3	195590236	195635880	-1
1019	0.08209	CDK4	1	12	58141510	58146230	-1
10190	0.12694	TXNDC9	1	2	99935487	99952860	-1
10194	0.15124	TSHZ1	48	18	72922710	73001905	1
10196	0.12351	PRMT3	59	11	20409076	20530879	1
10198	0.11713	MPHOSPH9	10	12	123640946	123706441	-1
10199	0.11244	MPHOSPH10	12	2	71357444	71377232	1
102	0.12065	ADAM10	27	15	58888510	59042177	-1
1020	0.19843	CDK5	2	7	150750899	150755052	-1
10200	0.14265	MPHOSPH6	53	16	82181767	82203829	-1
10201	0.50251	NME6	3	3	48335576	48342848	-1
10202	0.61958	DHRS2	23	14	24105573	24114848	1
10203	0.12437	CALCRL	32	2	188207846	188313021	-1
10204	0.08588	NUTF2	3	16	67880819	67905219	1
10205	0.11608	MPZL2	8	11	118124131	118135251	-1
10206	0.11152	TRIM13	1	13	50571143	50592603	1
10207	0.27099	INADL	108	1	62208149	62629592	1
10208	0.14323	USPL1	26	13	31191830	31233686	1
10209	0.10638	EIF1	1	17	39845127	39847898	1
1021	0.14632	CDK6	38	7	92234235	92465941	-1
10210	0.07922	TOPORS	2	9	32540542	32552626	-1
10211	0.30856	FLOT1	2	6	30695511	30710453	-1
10212	0.07818	DDX39A	1	19	14519610	14530195	-1
10213	0.17699	PSMD14	14	2	162164786	162268228	1
10214	0.08967	SSX3	4	X	48205863	48216142	-1
10215	0.13256	OLIG2	24	21	34398216	34401504	1
10216	0.12234	PRG4	12	1	186265405	186283688	1
10217	0.09627	CTDSPL	20	3	37903669	38025960	1
10218	0.09141	ANGPTL7	1	1	11249398	11256038	1
10219	0.10613	KLRG1	13	12	9142221	9163343	1
1022	0.09604	CDK7	5	5	68530622	68573257	1
10220	0.10792	GDF11	1	12	56137064	56146665	1
10221	0.25396	TRIB1	32	8	126442563	126450645	1
10223	0.13086	GPA33	20	1	167022082	167059868	-1
10224	0.09615	ZNF443	9	19	12540520	12551926	-1
10225	0.14284	CD96	25	3	111260926	111371206	1
10226	0.12134	PLIN3	7	19	4838346	4867780	-1
10228	0.16586	STX6	23	1	180942175	180992046	-1
10229	0.10616	COQ7	6	16	19078917	19091417	1
10231	0.14766	RCAN2	54	6	46188467	46459804	-1
10233	0.55882	LRRC23	8	12	7013897	7023406	1
10234	0.09212	LRRC17	4	7	102553344	102585558	1
10235	0.07767	RASGRP2	1	11	64494383	64512928	-1
10236	0.12846	HNRNPR	7	1	23636276	23670853	-1
10237	0.08852	SLC35B1	3	17	47778690	47785282	-1
10238	0.08102	DCAF7	1	17	61627822	61671641	1
10239	0.18871	AP3S2	14	15	90373831	90437617	-1
1024	0.10951	CDK8	24	13	26828756	26978569	1
10240	0.09012	MRPS31	10	13	41303432	41345347	-1
10241	0.10133	CALCOCO2	9	17	46908350	46942607	1
10242	0.15083	KCNMB2	108	3	178254224	178562217	1
10243	0.10922	GPHN	68	14	66974125	67648525	1
10244	0.53947	RABEPK	4	9	127962821	127996438	1
10245	0.12719	TIMM17B	2	X	48750730	48755426	-1
10246	0.09091	SLC17A2	9	6	25912982	25930946	-1
10247	0.11877	HRSP12	6	8	99114567	99129418	-1
10248	0.08121	POP7	3	7	100303676	100305123	1
10249	0.27873	GLYAT	23	11	58476230	58499447	-1
1025	0.15353	CDK9	3	9	130548305	130553052	1
10250	0.10693	SRRM1	9	1	24969594	24999772	1
10252	0.12127	SPRY1	15	4	124317950	124324915	1
10253	0.16647	SPRY2	20	13	80910111	80915086	-1
10254	0.33415	STAM2	13	2	152973315	153032506	-1
10256	0.08077	CNKSR1	3	1	26503981	26516375	1
10257	0.50995	ABCC4	169	13	95672083	95953687	-1
1026	0.13436	CDKN1A	25	6	36644237	36655116	1
10260	0.17387	DENND4A	17	15	65952954	66084631	-1
10261	0.10177	IGSF6	1	16	21652605	21663987	-1
10263	0.08121	CDK2AP2	1	11	67273968	67276102	-1
10267	0.15016	RAMP1	19	2	238768187	238820756	1
10268	0.14826	RAMP3	40	7	45197367	45223849	1
10269	0.0954	ZMPSTE24	4	1	40723722	40759856	1
1027	0.10698	CDKN1B	5	12	12870302	12875305	1
10272	0.08328	FSTL3	1	19	676389	683392	1
10274	0.14482	STAG1	13	3	136055999	136471245	-1
10276	0.1347	NET1	14	10	5454514	5501019	1
10277	0.13784	UBE4B	18	1	10093041	10241297	1
10278	0.13693	EFS	6	14	23825611	23834842	-1
10279	0.11166	PRSS16	5	6	27215502	27224399	1
1028	0.08583	CDKN1C	4	11	2904448	2906995	-1
10281	0.0996899999999999	DSCR4	31	21	39426313	39493454	-1
10282	0.11421	BET1	19	7	93621000	93633690	-1
10283	0.13259	CWC27	54	5	64064755	64314590	1
10284	0.09965	SAP18	10	13	21714653	21723224	1
10285	0.41581	SMNDC1	12	10	112052798	112064707	-1
10286	0.10433	BCAS2	2	1	115110178	115124265	-1
10288	0.08165	LILRB2	1	19	54777675	54785033	-1
10289	0.12313	EIF1B	10	3	40351173	40353915	1
1029	0.10145	CDKN2A	10	9	21967751	21994490	-1
10290	0.15492	SPEG	8	2	220299700	220358354	1
10291	0.11951	SF3A1	7	22	30727977	30752913	-1
10293	0.08184	TRAIP	3	3	49866028	49893992	-1
10294	0.09439	DNAJA2	2	16	46989274	47007625	-1
10295	0.08278	BCKDK	1	16	31119662	31124112	1
10296	0.12018	MAEA	14	4	1283672	1333925	1
10297	0.08144	APC2	1	19	1450148	1473243	1
10298	0.17179	PAK4	10	19	39616420	39670046	1
10299	0.207	MARCH6	12	5	10353751	10440500	1
103	0.14125	ADAR	18	1	154554533	154600456	-1
1030	0.11838	CDKN2B	16	9	22002902	22009312	-1
10300	0.12535	KATNB1	5	16	57769660	57791162	1
10307	0.11236	APBB3	1	5	139937853	139944189	-1
10308	0.1578	ZNF267	6	16	31885079	31928629	1
10309	0.10381	CCNO	4	5	54526980	54529508	-1
1031	0.10693	CDKN2C	4	1	51434367	51440309	1
10311	0.10831	DSCR3	18	21	38595726	38639833	-1
10312	0.0837	TCIRG1	1	11	67806462	67818366	1
10313	0.07997	RTN3	1	11	63448922	63527363	1
10314	0.14186	LANCL1	22	2	211295973	211341499	-1
10316	0.15016	NMUR1	21	2	232387871	232395182	-1
10317	0.11649	B3GALT5	25	21	41029254	41034815	1
10318	0.11486	TNIP1	26	5	150409504	150467221	-1
10319	0.27609	LAMC3	39	9	133884504	133968446	1
10320	0.5013	IKZF1	43	7	50344378	50472799	1
10321	0.11252	CRISP3	7	6	49695089	49712168	-1
10322	0.22909	SMYD5	2	2	73441366	73454355	1
10324	0.23545	KLHL41	3	2	170366212	170382772	1
10325	0.08817	RRAGB	12	X	55744110	55785207	1
10326	0.21014	SIRPB1	11	20	1545029	1600689	-1
10327	0.09654	AKR1A1	7	1	46016455	46035723	1
10328	0.10447	EMC8	14	16	85812230	85833148	-1
10329	0.09965	TMEM5	14	12	64173637	64202887	1
1033	0.13066	CDKN3	20	14	54863673	54886936	1
10331	0.11569	B3GNT3	4	19	17905919	17924385	1
10332	0.15419	CLEC4M	14	19	7828035	7834491	1
10333	0.19615	TLR6	7	4	38825325	38858438	-1
10335	0.14558	MRVI1	55	11	10594638	10715535	-1
10336	0.15733	PCGF3	5	4	699573	764428	1
10342	0.14482	TFG	6	3	100428134	100467811	1
10344	0.08984	CCL26	2	7	75398842	75419064	-1
10345	0.36359	TRDN	97	6	123537484	123958238	-1
10346	0.15833	TRIM22	14	11	5710817	5732093	1
10347	0.11441	ABCA7	4	19	1040102	1065571	1
10349	0.10206	ABCA10	21	17	67144148	67240956	-1
10350	0.12745	ABCA9	13	17	66970773	67057136	-1
10351	0.13886	ABCA8	35	17	66863430	66951533	-1
10352	0.26586	WARS2	28	1	119573839	119683295	-1
1036	0.13046	CDO1	19	5	115140430	115152405	-1
10361	0.0828100000000001	NPM2	2	8	21882354	21894408	1
10362	0.0843	HMG20B	1	19	3572943	3579081	1
10363	0.11386	HMG20A	18	15	77713243	77777945	1
10365	0.10739	KLF2	12	19	16435651	16438345	1
10367	0.12517	MICU1	34	10	74127084	74385949	-1
10368	0.24443	CACNG3	68	16	24266874	24373737	1
10369	0.72935	CACNG2	44	22	36956916	37098690	-1
10370	0.51059	CITED2	18	6	139693392	139695787	-1
10371	0.15813	SEMA3A	103	7	83587659	83824217	-1
10376	0.087	TUBA1B	1	12	49521565	49525304	-1
10379	0.10207	IRF9	2	14	24630422	24635774	1
1038	0.1445	CDR1	35	X	139865425	139866723	-1
10380	0.10792	BPNT1	4	1	220230824	220263191	-1
10382	0.0851499999999999	TUBB4A	1	19	6494330	6502330	-1
10384	0.14212	BTN3A3	5	6	26440700	26453643	1
10385	0.23517	BTN2A2	9	6	26383324	26395102	1
10388	0.13121	SYCP2	2	20	58438618	58507209	-1
10389	0.54366	SCML2	17	X	18257433	18372844	-1
1039	0.10447	CDR2	3	16	22357257	22385938	-1
10390	0.10118	CEPT1	7	1	111682249	111727724	1
10391	0.16409	CORO2B	39	15	68871308	69020145	1
103910	0.12357	MYL12B	26	18	3262111	3278282	1
10392	0.21846	NOD1	15	7	30464143	30518393	-1
10393	0.12772	ANAPC10	9	4	145915727	146019693	-1
10395	0.429	DLC1	183	8	12940872	13372429	-1
10396	0.31435	ATP8A1	77	4	42410390	42659122	-1
10397	0.14953	NDRG1	31	8	134249414	134309547	-1
10398	0.08558	MYL9	1	20	35169887	35178226	1
10399	0.10041	GNB2L1	6	5	180663928	180670906	-1
104	0.27396	ADARB1	61	21	46494493	46646478	1
1040	0.13703	CDS1	24	4	85504057	85572493	1
10400	0.17822	PEMT	32	17	17408877	17495017	-1
10402	0.14284	ST3GAL6	18	3	98451080	98514689	1
10403	0.08993	NDC80	18	18	2571510	2616634	1
10404	0.14631	CPQ	77	8	97657499	98155722	1
10406	0.16042	WFDC2	16	20	44098394	44110172	1
10409	0.1454	BASP1	48	5	17217750	17276943	1
1041	0.11916	CDSN	6	6	31082865	31088252	-1
10410	0.09835	IFITM3	6	11	319673	320914	-1
10411	0.38029	RAPGEF3	12	12	48128453	48152889	-1
10413	0.14558	YAP1	39	11	101981192	102104154	1
10417	0.37291	SPON2	7	4	1160720	1202750	-1
10418	0.45093	SPON1	121	11	13984184	14289679	1
10419	0.08356	PRMT5	3	14	23389733	23398661	-1
10420	0.13665	TESK2	19	1	45809555	45956840	-1
10421	0.09549	CD2BP2	2	16	30362087	30366682	-1
10422	0.10145	UBAC1	9	9	138824815	138853226	-1
10424	0.13164	PGRMC2	16	4	129190392	129209984	-1
10425	0.11926	ARIH2	2	3	48956281	49022974	1
10426	0.32602	TUBGCP3	45	13	113139328	113242481	-1
10427	0.09085	SEC24B	3	4	110354971	110461615	1
10428	0.1299	CFDP1	24	16	75327608	75467387	-1
10430	0.08035	TMEM147	2	19	36036502	36038429	1
10432	0.09135	RBM14	1	11	66384053	66397405	1
10434	0.10124	LYPLA1	1	8	54958938	55014577	-1
10435	0.0936900000000001	CDC42EP2	3	11	65082289	65089900	1
10437	0.11694	IFI30	2	19	18284579	18288927	1
10438	0.14701	C1D	18	2	68269332	68290159	-1
10439	0.27715	OLFM1	52	9	137967089	138013030	1
1044	0.08654	CDX1	4	5	149546344	149564121	1
10440	0.19515	TIMM17A	4	1	201924619	201939789	1
10443	0.27478	N4BP2L2	11	13	33006930	33112936	-1
10444	0.12639	ZER1	5	9	131492065	131534198	-1
10445	0.08292	MCRS1	1	12	49952085	49961911	-1
10446	0.2693	LRRN2	54	1	204586301	204654597	-1
10447	0.1236	FAM3C	20	7	120988905	121036422	-1
10449	0.13761	ACAA2	18	18	47309874	47340251	-1
1045	0.13561	CDX2	4	13	28536205	28543505	-1
10450	0.10118	PPIE	9	1	40204517	40229586	1
10451	0.61812	VAV3	148	1	108113782	108507545	-1
10452	0.0948	TOMM40	1	19	45394477	45406946	1
10454	0.43231	TAB1	1	22	39795759	39833132	1
10455	0.15441	ECI2	18	6	4115927	4135831	-1
10457	0.10968	GPNMB	8	7	23286316	23314729	1
10458	0.16118	BAIAP2	20	17	79008947	79091232	1
10459	0.20365	MAD2L2	2	1	11734537	11751678	-1
1046	0.15148	CDX4	10	X	72667090	72674421	1
10460	0.09914	TACC3	6	4	1723217	1746905	1
10461	0.1408	MERTK	40	2	112656191	112786945	1
10462	0.11201	CLEC10A	6	17	6977856	6983600	-1
10463	0.08906	SLC30A9	23	4	41992523	42089551	1
10464	0.10116	PIBF1	37	13	73356230	73590592	1
10465	0.11885	PPIH	5	1	43124048	43142429	1
10466	0.20303	COG5	40	7	106842189	107204959	-1
10467	0.12842	ZNHIT1	2	7	100860985	100867471	1
10468	0.34672	FST	22	5	52776264	52782304	1
1047	0.10438	CLGN	7	4	141309607	141348815	-1
10472	0.11429	ZBTB18	27	1	244214561	244220778	1
10473	0.10674	HMGN4	9	6	26538572	26547165	1
10474	0.09761	TADA3	4	3	9821651	9834420	-1
10475	0.13154	TRIM38	8	6	25962917	25987557	1
10476	0.2232	ATP5H	4	17	73034955	73043074	-1
10477	0.15016	UBE2E3	35	2	181845112	181928150	1
10478	0.2243	SLC25A17	11	22	41165636	41215392	-1
10479	0.74365	SLC9A6	13	X	135067583	135129428	1
1048	0.12817	CEACAM5	10	19	42212530	42234437	1
10480	0.085	EIF3M	9	11	32605313	32624037	1
10481	0.08569	HOXB13	3	17	46802125	46806111	-1
10482	0.09477	NXF1	2	11	62559598	62572964	-1
10483	0.11398	SEC23B	13	20	18488188	18542059	1
10484	0.15006	SEC23A	22	14	39501123	39572437	-1
10485	0.28148	C1orf61	8	1	156374055	156399184	-1
10486	0.16085	CAP2	63	6	17393736	17558023	1
10487	0.12374	CAP1	18	1	40506255	40538321	1
10489	0.0848100000000001	LRRC41	2	1	46744072	46769038	-1
10490	0.09276	VTI1B	3	14	68117866	68141602	-1
10491	0.11585	CRTAP	9	3	33155450	33189265	1
10492	0.13557	SYNCRIP	7	6	86317502	86353043	-1
10494	0.08685	STK25	5	2	242434432	242448034	-1
10495	0.33838	ENOX2	23	X	129757355	130037208	-1
10497	0.54319	UNC13B	40	9	35161989	35405332	1
10498	0.24266	CARM1	5	19	10982253	11033448	1
10499	0.22477	NCOA2	48	8	71024267	71316020	-1
105	0.24639	ADARB2	239	10	1223253	1779670	-1
1050	0.09836	CEBPA	15	19	33790840	33793430	-1
10500	0.09236	SEMA6C	2	1	151104161	151119140	-1
10501	0.15693	SEMA6B	4	19	4542600	4559771	-1
10505	0.2512	SEMA4F	19	2	74881393	74909185	1
10507	0.28901	SEMA4D	39	9	91975706	92094611	-1
10509	0.18392	SEMA4B	28	15	90728152	90772892	1
1051	0.09728	CEBPB	11	20	48807120	48809227	1
10512	0.30543	SEMA3C	63	7	80371854	80548667	-1
10513	0.08243	APPBP2	1	17	58520520	58603580	-1
10514	0.15725	MYBBP1A	4	17	4442191	4458681	-1
10516	0.57784	FBLN5	34	14	92335755	92414046	-1
10517	0.09074	FBXW10	6	17	18647326	18682662	1
10518	0.1258	CIB2	14	15	78396991	78423878	-1
10519	0.0855	CIB1	2	15	90773477	90777279	-1
10520	0.11904	ZNF211	9	19	58144535	58154147	1
10521	0.09985	DDX17	5	22	38879443	38902345	-1
10522	0.0931999999999999	DEAF1	9	11	644225	695740	-1
10523	0.10858	CHERP	5	19	16628700	16653263	-1
10524	0.0953000000000001	KAT5	13	11	65479473	65487077	1
10525	0.16848	HYOU1	9	11	118914896	118927925	-1
10526	0.21109	IPO8	23	12	30781915	30848929	-1
10527	0.66158	IPO7	13	11	9406169	9469674	1
10528	0.1008	NOP56	3	20	2633178	2639039	1
10529	0.17632	NEBL	156	10	21068902	21463116	-1
1053	0.09332	CEBPE	3	14	23586515	23588820	-1
10531	0.12517	PITRM1	39	10	3179919	3215033	-1
10533	0.1438	ATG7	22	3	11314010	11599139	1
10534	0.08011	SSSCA1	1	11	65337943	65339239	1
10536	0.16761	LEPREL2	2	12	6937572	6949018	1
10537	0.33751	UBD	17	6	29523389	29527702	-1
10538	0.12013	BATF	18	14	75988784	76013335	1
10539	0.1347	GLRX3	46	10	131934639	131978646	1
1054	0.12134	CEBPG	12	19	33864575	33873592	1
10540	0.0898600000000001	DCTN2	1	12	57923833	57941114	-1
10541	0.08411	ANP32B	7	9	100745489	100778225	1
10542	0.10792	LAMTOR5	5	1	110943875	110950546	-1
10544	0.11518	PROCR	3	20	33759774	33765165	1
10548	0.0789299999999999	TM9SF1	1	14	24658353	24664882	-1
