objID	objStat	objName	SNPcount	chr	startpos	endpos	length	strand	dbsnp	bin
517	0.918219426886377	ATP5G2	9	12	54058944	54070512	11569	-1	rs4759284	6
518	0.333991463908587	ATP5G3	8	2	176040986	176046490	5505	-1	rs1982235	6
522	0.134648238571196	ATP5J	1	21	27096791	27107965	11175	-1	rs2829886	1
523	-0.482343430284093	ATP6V1A	4	3	113465866	113530905	65040	1	rs9828099	4
525	0.793123281017883	ATP6V1B1	13	2	71162998	71192561	29564	1	rs13399615	8
526	1.10982139018483	ATP6V1B2	10	8	20054704	20079207	24504	1	rs1497021	7
528	1.67071492216362	ATP6V1C1	50	8	104033248	104085285	52038	1	rs7833955	14
529	1.79316840766232	ATP6V1E1	14	22	18074902	18111588	36687	-1	rs7287843	8
533	-0.0540767700188275	ATP6V0B	1	1	44440602	44443972	3371	1	rs2428953	1
534	-0.0240358660414824	ATP6V1G2	3	6	31512228	31514625	2398	-1	rs9267487	3
535	2.47713984028271	ATP6V0A1	8	17	40610862	40674597	63736	1	rs16967801	6
537	1.4763647512972	ATP6AP1	2	X	153656978	153664862	7885	1	rs11156577	2
539	0.534834939964798	ATP5O	23	21	35275757	35288158	12402	-1	rs16991056	11
540	1.5415129237661	ATP7B	24	13	52506805	52585630	78826	-1	rs9535809	11
545	1.47646166160301	ATR	11	3	142168077	142297668	129592	-1	rs9867946	7
547	1.26441809913264	KIF1A	34	2	241653184	241759624	106441	-1	rs1001495	13
549	1.28029899791604	AUH	35	9	93976097	94124206	148110	-1	rs16907317	13
550	0.857323725395806	AUP1	1	2	74753775	74756974	3200	-1	rs10779958	1
551	0.599472264615976	AVP	4	20	3063202	3065370	2169	-1	rs2740204	4
552	1.75296508753743	AVPR1A	22	12	63540216	63546590	6375	-1	rs7960075	11
554	0.914485106931193	AVPR2	1	X	153167985	153172620	4636	1	rs4898457	1
558	0.320377737208474	AXL	7	19	41725108	41767671	42564	1	rs2304234	5
563	0.306071771845875	AZGP1	6	7	99564350	99573735	9386	-1	rs2527886	5
566	0.460265028203721	AZU1	2	19	827831	832017	4187	1	rs12460890	2
567	1.25042592260649	B2M	6	15	45003685	45010357	6673	1	rs4780	5
570	1.59482220531149	BAAT	12	9	104122699	104147287	24589	-1	rs1417999	8
571	2.07571843404919	BACH1	17	21	30671220	30734217	62998	1	rs2832309	9
572	1.10319152721319	BAD	2	11	64037300	64052176	14877	-1	rs477895	2
573	0.913084693322564	BAG1	2	9	33252469	33264759	12291	-1	rs12350735	2
575	1.37199176956517	BAI1	21	8	143545377	143626368	80992	1	rs11779434	10
576	1.83756859519367	BAI2	6	1	32192718	32229648	36931	-1	rs12037400	5
577	2.53789951356927	BAI3	214	6	69345632	70099403	753772	1	rs2022212	15
578	1.95742092763175	BAK1	26	6	33540323	33548070	7748	-1	rs6905720	11
579	2.91402616534564	NKX3-2	7	4	13542454	13546114	3661	-1	rs758973	5
580	1.83517340737985	BARD1	47	2	215593262	215674428	81167	-1	rs1900243	14
581	0.0634753343050521	BAX	5	19	49458117	49465055	6939	1	rs1805419	4
582	0.307154206063705	BBS1	4	11	66278119	66301084	22966	1	rs11227516	4
583	1.42643783166326	BBS2	14	16	56518259	56554008	35750	-1	rs7191207	8
585	1.60346513779336	BBS4	8	15	72978526	73030817	52292	1	rs8033604	6
586	1.43211119877773	BCAT1	81	12	24962958	25102393	139436	-1	rs1471841	15
587	1.40236593600519	BCAT2	9	19	49298319	49314320	16002	-1	rs599951	6
590	2.04106868984734	BCHE	37	3	165490692	165555253	64562	-1	rs11922868	13
593	1.88020606025745	BCKDHA	7	19	41903694	41930910	27217	1	rs8108664	5
594	1.82581588321449	BCKDHB	76	6	80816344	81055987	239644	1	rs1595253	15
595	3.58428720537777	CCND1	17	11	69455873	69469242	13370	1	rs614394	9
596	1.86196516900842	BCL2	95	18	60790579	60986613	196035	-1	rs899965	15
597	0.642007982566081	BCL2A1	18	15	80253232	80263643	10412	-1	rs2562754	10
598	2.48316706241287	BCL2L1	6	20	30252261	30310656	58396	-1	rs6060627	5
599	-0.220895244892733	BCL2L2	2	14	23775971	23780968	4998	1	rs1884056	2
602	-0.0602983701723156	BCL3	5	19	45251978	45263301	11324	1	rs8103315	4
604	1.83823353661699	BCL6	22	3	187439165	187463513	24349	-1	rs9827282	11
605	1.51874775936183	BCL7A	7	12	122459861	122499950	40090	1	rs12827036	5
607	2.53771126205566	BCL9	45	1	147013182	147098017	84836	1	rs4950461	14
608	1.54742000661499	TNFRSF17	8	16	12058964	12061925	2962	1	rs7189024	6
610	2.44512984575899	HCN2	5	19	589893	617159	27267	1	rs4398207	4
611	1.94129917131532	OPN1SW	2	7	128412543	128415844	3302	-1	rs339089	2
613	2.16311936551563	BCR	49	22	23522552	23660224	137673	1	rs6003645	14
622	2.46550569548572	BDH1	32	3	197236654	197300194	63541	-1	rs2567346	12
623	1.84856950127224	BDKRB1	14	14	96722559	96731100	8542	1	rs7160391	8
624	2.07265927906005	BDKRB2	53	14	96671135	96710666	39532	1	rs4905454	14
627	1.92934537678023	BDNF	36	11	27676440	27743605	67166	-1	rs12291063	13
629	0.929557965111065	CFB	5	6	31913721	31919861	6141	1	rs2072633	4
631	1.86532402180356	BFSP1	33	20	17474550	17539605	65056	-1	rs6034837	12
633	1.17493180497322	BGN	8	X	152760347	152775004	14658	1	rs743642	6
634	2.15034418236022	CEACAM1	8	19	43011458	43032661	21204	-1	rs7258854	6
635	1.10960795925665	BHMT	13	5	78407604	78428113	20510	1	rs6862287	8
636	2.20926808022734	BICD1	134	12	32260185	32531141	270957	1	rs9668476	15
637	1.44179575777097	BID	17	22	18216906	18257258	40353	-1	rs5992103	9
638	1.70806652160952	BIK	13	22	43506757	43525718	18962	1	rs5996274	8
639	1.34538170580378	PRDM1	32	6	106534195	106557814	23620	1	rs4555967	12
640	2.19363027636318	BLK	54	8	11351521	11422108	70588	1	rs2448074	14
641	1.49874422087767	BLM	33	15	91260579	91358686	98108	1	rs7183308	12
642	0.568767401309919	BLMH	10	17	28575213	28619184	43972	-1	rs11867581	7
643	1.8259884608608	CXCR5	18	11	118754541	118766971	12431	1	rs566416	10
644	0.731352288253819	BLVRA	13	7	43798272	43846941	48670	1	rs12669085	8
645	0.39298305065545	BLVRB	1	19	40953691	40971725	18035	-1	rs2613843	1
646	1.76115601729193	BNC1	5	15	83924655	83953468	28814	-1	rs8042597	4
649	1.71478855847037	BMP1	13	8	22022653	22069839	47187	1	rs13257482	8
650	1.4724477751432	BMP2	45	20	6748745	6760910	12166	1	rs8122397	14
651	2.72061805759802	BMP3	30	4	81952119	81978685	26567	1	rs1390319	12
652	1.99469642082206	BMP4	35	14	54416454	54423554	7101	-1	rs6572929	13
653	1.75777382915063	BMP5	70	6	55620236	55740375	120140	-1	rs16887237	14
654	2.07634558594051	BMP6	75	6	7727011	7881961	154951	1	rs9505257	15
655	2.07807990674611	BMP7	62	20	55743809	55841707	97899	-1	rs6025464	14
656	-0.512778887165568	BMP8B	1	1	40223903	40254533	30631	-1	rs4660992	1
657	1.90349488875889	BMPR1A	27	10	88516396	88684945	168550	1	rs2125053	12
658	1.94936375305354	BMPR1B	107	4	95679128	96079601	400474	1	rs17022443	15
659	1.7682088214609	BMPR2	22	2	203241050	203432474	191425	1	rs4675285	11
660	0.784753684836003	BMX	3	X	15518900	15574652	55753	1	rs10521648	3
661	1.21243476470703	POLR3D	3	8	22102619	22108680	6062	1	rs12541504	3
662	0.529760493029011	BNIP1	18	5	172571445	172591390	19946	1	rs255301	10
663	1.50988802027923	BNIP2	27	15	59955061	59981642	26582	-1	rs7162585	12
664	1.56016031988101	BNIP3	12	10	133781204	133795435	14232	-1	rs9419304	8
665	1.26508181771904	BNIP3L	22	8	26240523	26270644	30122	1	rs17401856	11
666	1.42729805851299	BOK	8	2	242498192	242513553	15362	1	rs2174276	6
667	3.45416477409742	DST	54	6	56322785	56507694	184910	-1	rs11966986	14
668	2.56836331530136	FOXL2	7	3	138663066	138665982	2917	-1	rs7641916	5
669	1.84062862475219	BPGM	29	7	134331531	134364568	33038	1	rs6955421	12
670	1.28678854684049	BPHL	9	6	3118926	3153432	34507	1	rs2231367	6
671	1.9576763675122	BPI	22	20	36932552	36965905	33354	1	rs6024859	11
672	1.76017582252106	BRCA1	15	17	41196312	41277500	81189	-1	rs4793211	9
673	1.87414821048432	BRAF	23	7	140433812	140624564	190753	-1	rs6977964	11
675	0.628381581336894	BRCA2	26	13	32889617	32973809	84193	1	rs11571721	11
676	1.66164487515638	BRDT	13	1	92414928	92479985	65058	1	rs10875081	8
677	1.09503797479409	ZFP36L1	17	14	69254375	69259785	5411	-1	rs8019383	9
678	2.59847083219167	ZFP36L2	16	2	43449541	43453745	4205	-1	rs6738922	9
680	-0.161776321628436	BRS3	2	X	135570125	135574598	4474	1	rs1203596	2
683	1.79405744746257	BST1	37	4	15704573	15733796	29224	1	rs12645693	13
684	0.840878507505699	BST2	5	19	17513755	17516384	2630	-1	rs4808629	4
685	1.32113006475171	BTC	37	4	75671448	75719882	48435	-1	rs7695020	13
686	0.646415970970479	BTD	11	3	15643255	15687325	44071	1	rs905555	7
687	0.726973809489728	KLF9	11	9	72999513	73029573	30061	-1	rs10868828	7
688	2.90182139110856	KLF5	20	13	73633142	73651676	18535	1	rs7333151	10
689	2.04126997241701	BTF3	17	5	72794250	72801448	7199	1	rs12659487	9
694	1.38970656654781	BTG1	27	12	92534054	92539673	5620	-1	rs7977082	12
695	0.91422239281554	BTK	12	X	100604435	100641212	36778	-1	rs700	8
696	-0.328695309498847	BTN1A1	4	6	26501495	26510653	9159	1	rs3736781	4
699	1.55509267183882	BUB1	10	2	111395409	111435684	40276	-1	rs7581640	7
701	2.37087565881391	BUB1B	14	15	40453210	40513337	60128	1	rs1494534	8
705	-0.0708313258594252	BYSL	5	6	41888965	41900784	11820	1	rs2479723	4
706	1.47315220256434	TSPO	9	22	43547535	43559248	11714	1	rs5759197	6
710	0.564635079338351	SERPING1	13	11	57365027	57382326	17300	1	rs1005511	8
712	0.823042192947276	C1QA	3	1	22963118	22966175	3058	1	rs292001	3
713	-0.00725925923950358	C1QB	6	1	22979682	22988029	8348	1	rs17433222	5
714	0.84996598109806	C1QC	4	1	22970118	22974603	4486	1	rs682658	4
715	0.0554775687094591	C1R	3	12	7187513	7245043	57531	-1	rs1801046	3
716	1.50402084335645	C1S	6	12	7167980	7178336	10357	1	rs11611878	5
717	-0.355012802692984	C2	6	6	31868776	31913449	44674	1	rs2734335	5
718	0.89278559865935	C3	16	19	6677846	6720662	42817	-1	rs344542	9
719	0.711733207717892	C3AR1	2	12	8210919	8218955	8037	-1	rs2072449	2
722	5.19933758229066	C4BPA	18	1	207277607	207318317	40711	1	rs7524207	10
725	0.546558626407352	C4BPB	2	1	207262212	207273338	11127	1	rs6690037	2
726	0.429092376466473	CAPN5	17	11	76777992	76837201	59210	1	rs10899353	9
727	2.02277839612623	C5	30	9	123714613	123812554	97942	-1	rs10985112	12
728	0.752720314378087	C5AR1	3	19	47813104	47825327	12224	1	rs4467185	3
729	1.79684644929277	C6	58	5	41142336	41261540	119205	-1	rs7705193	14
730	1.9048467104529	C7	31	5	40909599	40983041	73443	1	rs3805220	12
731	2.13722125554829	C8A	25	1	57320443	57383894	63452	1	rs761964	11
732	0.717398897010126	C8B	8	1	57394883	57431688	36806	-1	rs1754514	6
733	-0.768123191456165	C8G	1	9	139839698	139841426	1729	1	rs884113	1
734	1.66390207648288	OSGIN2	22	8	90914096	90940096	26001	1	rs7829683	11
735	1.8101534119014	C9	35	5	39284377	39364655	80279	-1	rs696140	13
738	0.466387719695703	C11orf2	3	11	64863683	64879180	15498	1	rs1209621	3
741	0.866073238194774	ZNHIT2	3	11	64883875	64885170	1296	-1	rs10501396	3
744	1.72810165973607	MPPED2	67	11	30406040	30607930	201891	-1	rs10219386	14
745	1.92614717160356	C11orf9	9	11	61520121	61555989	35869	1	rs174534	6
746	0.735294757989735	C11orf10	1	11	61556602	61560085	3484	-1	rs102275	1
747	2.39022617261582	DAGLA	27	11	61447905	61514474	66570	1	rs10488693	12
752	0.937428862832322	FMNL1	6	17	43299292	43324685	25394	1	rs9916564	5
753	2.02859066660549	C18orf1	164	18	13218786	13652753	433968	1	rs1284427	15
754	1.71620788802938	PTTG1IP	23	21	46269500	46293818	24319	-1	rs9808690	11
755	0.0167174826151216	C21orf2	5	21	45748827	45759285	10459	-1	rs2838551	4
757	1.18825236158611	TMEM50B	5	21	34804793	34852316	47524	-1	rs1059293	4
758	1.69306024733428	MPPED1	44	22	43808020	43902800	94781	1	rs12167937	13
759	0.720778183931171	CA1	13	8	86240458	86290342	49885	-1	rs903896	8
760	0.89876471185034	CA2	11	8	86376131	86393721	17591	1	rs443177	7
761	0.129045052616325	CA3	3	8	86351056	86361269	10214	1	rs10907474	3
762	2.48256573083064	CA4	8	17	58227302	58236907	9606	1	rs345187	6
763	1.16102434300946	CA5A	7	16	87921625	87970112	48488	-1	rs6540117	5
765	1.90603241658251	CA6	41	1	9005922	9035151	29230	1	rs11809994	13
766	0.240124166554179	CA7	1	16	66878282	66888050	9769	1	rs3026095	1
767	1.31281290620612	CA8	45	8	61101423	61193954	92532	-1	rs16926004	14
768	0.62979915284506	CA9	7	9	35673915	35681156	7242	1	rs1934158	5
770	0.532311887929491	CA11	2	19	49141272	49149451	8180	-1	rs11880333	2
771	2.57300414585019	CA12	40	15	63615730	63674075	58346	-1	rs289797	13
773	2.14523578253653	CACNA1A	99	19	13317256	13617274	300019	-1	rs7254771	15
774	2.68357332701382	CACNA1B	29	9	140772241	141019076	246836	1	rs17583562	12
775	2.43978513267141	CACNA1C	245	12	2162416	2807115	644700	1	rs12302646	15
776	2.7927627867267	CACNA1D	125	3	53529031	53846492	317462	1	rs9821489	15
777	1.75280199851228	CACNA1E	121	1	181452686	181775920	323235	1	rs13375076	15
778	0.166237562608237	CACNA1F	3	X	49061523	49089833	28311	-1	rs5906754	3
779	1.62620524867762	CACNA1S	52	1	201008640	201081694	73055	-1	rs10920104	14
780	2.11125965254988	DDR1	20	6	30851861	30867933	16073	1	rs9468841	10
781	2.49623334866829	CACNA2D1	213	7	81579418	82073031	493614	-1	rs6965042	15
782	1.89631805682875	CACNB1	6	17	37329709	37353901	24193	-1	rs2301775	5
783	2.18137082142211	CACNB2	199	10	18429606	18830688	401083	1	rs16916963	15
784	-0.0297254684600251	CACNB3	1	12	49208215	49222726	14512	1	rs2070615	1
785	2.49566858397641	CACNB4	67	2	152689285	152955593	266309	-1	rs7597915	14
786	1.41813278873297	CACNG1	9	17	65040652	65052913	12262	1	rs9912133	6
788	0.447356054767224	SLC25A20	1	3	48894356	48936426	42071	-1	rs4974079	1
790	2.27386673994932	CAD	4	2	27440258	27466654	26397	1	rs13399758	4
793	0.89423157789457	CALB1	12	8	91070838	91095107	24270	-1	rs1805873	8
794	2.16914074688064	CALB2	24	16	71392616	71424341	31726	1	rs12922830	11
795	-0.762274818220645	S100G	1	X	16668281	16672791	4511	1	rs6632860	1
796	1.754493398997	CALCA	10	11	14988215	14993832	5618	-1	rs16930770	7
797	0.750622294318051	CALCB	5	11	15095146	15100177	5032	1	rs10832343	4
799	2.1157273860226	CALCR	57	7	93053799	93204042	150244	-1	rs10276732	14
800	1.87253951788067	CALD1	87	7	134464164	134655480	191317	1	rs7797991	15
801	2.23077555436468	CALM1	25	14	90863327	90874619	11293	1	rs17126685	11
805	1.59198533367872	CALM2	15	2	47387221	47403740	16520	-1	rs7581908	9
808	-1.09226645548389	CALM3	1	19	47104512	47114039	9528	1	rs10113	1
810	0.636399602362332	CALML3	28	10	5566924	5568225	1302	1	rs4077511	12
811	0.934647482876251	CALR	2	19	13049414	13055304	5891	1	rs7250381	2
813	2.6975108887661	CALU	13	7	128379346	128413477	34132	1	rs7780294	8
814	1.5103819173114	CAMK4	79	5	110559947	110820749	260803	1	rs10057913	15
815	1.65529831784054	CAMK2A	29	5	149599054	149669403	70350	-1	rs6891286	12
816	1.51858098667836	CAMK2B	20	7	44256749	44365230	108482	-1	rs12535537	10
817	2.87580389699319	CAMK2D	98	4	114372188	114683083	310896	-1	rs1014028	15
818	1.77040318236403	CAMK2G	6	10	75572259	75634349	62091	-1	rs2675671	5
819	-0.880552643368564	CAMLG	1	5	134074170	134087850	13681	1	rs17713112	1
820	1.004735976061	CAMP	3	3	48264862	48266975	2114	1	rs11130161	3
821	1.08374021395913	CANX	4	5	179125930	179158642	32713	1	rs9329087	4
822	0.0229727619861776	CAPG	4	2	85621871	85637676	15806	-1	rs12465686	4
823	0.628265543079404	CAPN1	8	11	64948686	64979477	30792	1	rs2271446	6
824	1.68296431360866	CAPN2	35	1	223889295	223963720	74426	1	rs10495214	13
825	2.50158144609586	CAPN3	12	15	42651698	42704515	52818	1	rs1801449	8
826	-0.348106770281008	CAPNS1	2	19	36630918	36641255	10338	1	rs7255180	2
827	2.90215932818109	CAPN6	7	X	110488327	110513774	25448	-1	rs992864	5
829	2.13560038528774	CAPZA1	9	1	113162075	113214241	52167	1	rs12025785	6
830	1.83049469047106	CAPZA2	21	7	116502563	116559313	56751	1	rs6961375	10
831	1.29700926198688	CAST	66	5	95997741	96110387	112647	1	rs10515240	14
832	2.4777331280157	CAPZB	65	1	19665267	19812066	146800	-1	rs214323	14
833	1.55468125966851	CARS	15	11	3022152	3078681	56530	-1	rs7946355	9
834	0.924354069609395	CASP1	5	11	104896235	104905857	9623	-1	rs481736	4
835	2.1157273860226	CASP2	5	7	142985308	143004789	19482	1	rs7810486	4
836	2.92432871562618	CASP3	9	4	185548850	185570629	21780	-1	rs3970313	6
837	1.18760770709808	CASP4	13	11	104813594	104839325	25732	-1	rs480550	8
838	1.93922456227577	CASP5	13	11	104864967	104893895	28929	-1	rs3181175	8
839	2.40280186734068	CASP6	8	4	110609785	110624629	14845	-1	rs5030545	6
840	1.77225643113777	CASP7	17	10	115438935	115490664	51730	1	rs12358301	9
841	1.6937542024283	CASP8	15	2	202098166	202152434	54269	1	rs13402616	9
842	0.533710273805043	CASP9	8	1	15818769	15851285	32517	-1	rs1862710	6
843	1.86716893691674	CASP10	7	2	202047621	202094129	46509	1	rs6747228	5
844	1.13774733917576	CASQ1	3	1	160160285	160171676	11392	1	rs11265352	3
845	2.13884776028823	CASQ2	38	1	116242624	116311426	68803	-1	rs9287158	13
846	2.20026639579424	CASR	41	3	121903181	122005344	102164	1	rs4678029	13
847	1.70209265816039	CAT	39	11	34460472	34493607	33136	1	rs7928368	13
857	1.96090590817351	CAV1	26	7	116164839	116201239	36401	1	rs7779460	11
858	0.722667804633995	CAV2	10	7	116139655	116148595	8941	1	rs6976316	7
859	1.26730570892795	CAV3	30	3	8775486	8788451	12966	1	rs17049459	12
860	1.75127820548877	RUNX2	64	6	45296054	45518819	222766	1	rs10948238	14
861	2.55371648720525	RUNX1	136	21	36160098	36421595	261498	-1	rs2226303	15
862	2.37967315174822	RUNX1T1	24	8	92967195	93115454	148260	-1	rs4568651	11
863	1.24334154774329	CBFA2T3	18	16	88941263	89043504	102242	-1	rs4129789	10
864	1.32790951804269	RUNX3	57	1	25226002	25291501	65500	-1	rs311437	14
865	2.48060398840052	CBFB	6	16	67063050	67134961	71912	1	rs2031005	5
866	1.8569940542507	SERPINA6	27	14	94770585	94789688	19104	-1	rs3790036	12
867	1.23976588473452	CBL	8	11	119076990	119178859	101870	1	rs2510152	6
868	1.33150165741756	CBLB	64	3	105377109	105587887	210779	-1	rs12632980	14
869	2.55150105299188	CBLN1	23	16	49311828	49315742	3915	-1	rs13338280	11
871	1.42681925360137	SERPINH1	19	11	75273101	75283849	10749	1	rs11236458	10
873	0.590141183953267	CBR1	7	21	37442285	37445462	3178	1	rs9631189	5
874	1.5197970133338	CBR3	10	21	37507263	37518860	11598	1	rs2835277	7
875	1.2575404538307	CBS	17	21	44473301	44496472	23172	-1	rs234712	9
881	0.192115160174363	CCIN	3	9	36169389	36171331	1943	1	rs3739609	3
883	0.49493217205241	CCBL1	3	9	131595392	131644354	48963	-1	rs10760581	3
885	2.04010368279133	CCK	28	3	42299318	42307662	8345	-1	rs4533619	12
886	1.951664920663	CCKAR	27	4	26483018	26492042	9025	-1	rs6838762	12
887	0.798831711586379	CCKBR	16	11	6280966	6293356	12391	1	rs906895	9
889	-1.06123305670866	KRIT1	1	7	91828283	91875414	47132	-1	rs10249873	1
890	1.45625550787619	CCNA2	3	4	122737599	122745088	7490	-1	rs3217767	3
891	1.85185950651278	CCNB1	6	5	68462913	68474072	11160	1	rs6887755	5
892	-0.30529957446778	CCNC	7	6	99990263	100016690	26428	-1	rs7754710	5
894	2.53037708170371	CCND2	35	12	4382902	4414522	31621	1	rs3217863	13
896	1.14357484213054	CCND3	35	6	41902671	42016610	113940	-1	rs11968166	13
898	1.52105514262732	CCNE1	22	19	30302901	30315215	12315	1	rs3960851	11
899	2.90453421570252	CCNF	6	16	2479395	2508859	29465	1	rs4523927	5
900	0.63597609973678	CCNG1	9	5	162864577	162872022	7446	1	rs4307107	6
901	1.42560635789253	CCNG2	28	4	78078357	78091213	12857	1	rs6822800	12
902	1.05338189192319	CCNH	6	5	86690079	86708850	18772	-1	rs323781	5
904	0.786128856873313	CCNT1	5	12	49082245	49110781	28537	-1	rs6580694	4
905	1.10681019377477	CCNT2	8	2	135676392	135716915	40524	1	rs10496732	6
909	0.992101530546941	CD1A	9	1	158223927	158228059	4133	1	rs1633149	6
910	2.01793530064354	CD1B	3	1	158297740	158301321	3582	-1	rs3176840	3
911	0.90778466869138	CD1C	5	1	158259563	158264564	5002	1	rs10797006	4
912	0.992101530546941	CD1D	18	1	158149737	158156217	6481	1	rs384414	10
913	1.70433778367935	CD1E	8	1	158323486	158327343	3858	1	rs12742463	6
914	2.18826918683036	CD2	22	1	117297086	117311851	14766	1	rs798017	11
915	0.743409160382029	CD3D	4	11	118209789	118213459	3671	-1	rs4938506	4
916	0.714998451697597	CD3E	7	11	118175295	118186890	11596	1	rs7937334	5
917	0.503000387099078	CD3G	4	11	118215059	118224497	9439	1	rs3212264	4
919	2.35201543732714	CD247	62	1	167399877	167487847	87971	-1	rs6680872	14
920	0.527745483388812	CD4	15	12	6898638	6929976	31339	1	rs11064410	9
921	2.7690500391473	CD5	19	11	60869930	60895324	25395	1	rs2905495	10
922	1.25558078940156	CD5L	21	1	157800704	157811634	10931	-1	rs16839244	10
923	2.42113805791374	CD6	23	11	60739115	60787849	48735	1	rs507550	11
924	2.65131088983824	CD7	4	17	80272746	80275480	2735	-1	rs9896932	4
925	1.07695135146683	CD8A	3	2	87011728	87035519	23792	-1	rs6753271	3
926	0.466468765300312	CD8B	9	2	87042460	87089047	46588	-1	rs6547705	6
928	4.92878445082939	CD9	28	12	6309482	6347437	37956	1	rs6489706	12
929	0.263055243295835	CD14	6	5	140011313	140013286	1974	-1	rs7721577	5
931	-0.311098159876791	MS4A1	11	11	60223282	60238225	14944	1	rs1051756	7
932	2.20386272056006	MS4A3	11	11	59824101	59838588	14488	1	rs11824940	7
933	0.554878161873251	CD22	9	19	35820072	35838264	18193	1	rs2239511	6
939	0.912521988172614	CD27	14	12	6554051	6560884	6834	1	rs3136551	8
940	1.36410030122251	CD28	29	2	204571198	204602557	31360	1	rs3769684	12
941	1.19533031510488	CD80	23	3	119243140	119278481	35342	-1	rs4688014	11
942	2.25365310008519	CD86	28	3	121774209	121839990	65782	1	rs4308217	12
943	2.00782397684801	TNFRSF8	23	1	12123434	12204264	80831	1	rs12029016	11
944	3.33663248875359	TNFSF8	34	9	117665124	117692770	27647	-1	rs7854103	13
945	2.52663841260918	CD33	11	19	51728335	51743274	14940	1	rs11084060	7
